"player_id","name","week","team","number","position","dob"
"00-0038425","Gabe Houy",2,"CHI","","T","02/08/1999"
"00-0038427","Thyrick Pitts",2,"CHI","","WR","04/08/1999"
"00-0038428","Andre  Szmyt",1,"CLE","25","K","09/26/1998"
"00-0038428","Andre Szmyt",2,"CHI","","K","09/26/1998"
"00-0038429","Liam Anderson",2,"IND","","LB",NA
"00-0038430","Cody Chrest",2,"GB","","WR",NA
"00-0038431","Cole Coleman",2,"IND","","DB","06/25/2000"
"00-0038432","Emil Ekiyor",2,"IND","","G",NA
"00-0038433","Darius Hagans",2,"PIT","","RB",NA
"00-0038434","Johnny King",2,"IND","","WR","09/29/1999"
"00-0038436","Aaron Maddox",2,"IND","","DB","10/12/1997"
"00-0038437","Donavan Mutin",2,"IND","","LB",NA
"00-0038439","Caleb Sampson",2,"IND","","DT",NA
"00-0038440","Zavier Scott",2,"IND","","WR",NA
"00-0038444","Levi Bell",2,"SEA","","DE","08/06/1999"
"00-0038445","Trey Botts",2,"BAL","","DT",NA
"00-0038446","Kai Caesar",2,"BAL","","DT","11/09/1998"
"00-0038447","Dontay Demus",2,"BAL","","WR",NA
"00-0038448","Malik Hamm",2,"BAL","","DE","08/26/2000"
"00-0038451","Jeremy Lucien",2,"BAL","","DB",NA
"00-0038452","Tashawn Manning",2,"BAL","","G",NA
"00-0038453","Corey Mayfield",2,"BAL","","DB","09/09/1999"
"00-0038454","Keaton Mitchell",2,"BAL","","RB","01/17/2002"
"00-0038455","Sean Ryan",2,"BAL","","WR","01/21/1999"
"00-0038456","Travis  Vokolek",1,"ARI","81","TE","06/04/1998"
"00-0038456","Travis Vokolek",2,"BAL","","TE",NA
"00-0038458","Owen Wright",2,"BAL","","RB",NA
"00-0038459","Tykeem Doss",2,"BAL","","G",NA
"00-0038460","Jake Guidone",2,"BAL","","G","05/05/1999"
"00-0038461","Kelle Sanders",2,"BAL","","LB","02/16/1999"
"00-0038462","Keshawn Banks",2,"GB","","DE","12/21/1999"
"00-0038463","Brenton  Cox Jr.",1,"GB","57","DE","01/30/2000"
"00-0038463","Brenton Cox",2,"GB","","OLB","01/30/2000"
"00-0038464","Chuck Filiaga",2,"GB","","G",NA
"00-0038465","Malik  Heath",1,"GB","18","WR","03/31/2000"
"00-0038465","Malik Heath",2,"GB","","WR","03/03/2000"
"00-0038466","Jason Lewan",2,"GB","","DE","10/15/1998"
"00-0038467","Camren McDonald",2,"GB","","TE","05/30/1999"
"00-0038468","Henry Pearson",2,"GB","","TE","11/23/1999"
"00-0038469","Jimmy Phillips",2,"GB","","LB",NA
"00-0038470","Benny Sapp",2,"GB","","DB",NA
"00-0038471","Kadeem Telfort",2,"GB","","T","11/10/1998"
"00-0038472","Duece Watts",2,"GB","","WR",NA
"00-0038473","Habakkuk Baldonado",2,"NYG","","DE","09/06/1999"
"00-0038474","Troy Brown",2,"NYG","","LB","04/30/1999"
"00-0038475","Alex Cook",2,"NYG","","DB","05/21/1995"
"00-0038476","Tommy DeVito",2,"NYG","","QB","08/07/1998"
"00-0038477","Bryce Ford-Wheaton",2,"NYG","","WR",NA
"00-0038478","Gemon Green",2,"NYG","","DB","10/20/1999"
"00-0038479","Dyontae Johnson",2,"NYG","","LB","09/28/2000"
"00-0038480","Ryan Jones",2,"NYG","","TE",NA
"00-0038481","Cameron Lyons",2,"NYG","","LS","01/11/1999"
"00-0038482","Mekhi Garner",2,"PHI","","DB","01/11/2000"
"00-0038483","Jadon Haselwood",2,"PHI","","WR",NA
"00-0038484","Joseph Ngata",2,"PHI","","WR","01/09/2001"
"00-0038485","Chim Okorafor",2,"PHI","","T",NA
"00-0038486","Trevor Reid",2,"PHI","","T",NA
"00-0038487","Eli Ricks",2,"PHI","","CB","09/26/2001"
"00-0038488","Brady  Russell",1,"SEA","38","TE","08/31/1998"
"00-0038488","Brady Russell",2,"PHI","","TE",NA
"00-0038489","Ben  VanSumeren",1,"PHI","43","FB","05/05/2000"
"00-0038489","Ben VanSumeren",2,"PHI","","LB","05/05/2000"
"00-0038490","Ty Zentner",2,"HOU","","P","06/07/1998"
"00-0038491","Deslin Alexandre",2,"NYJ","","DE","06/11/1998"
"00-0038492","Jason  Brownlee",1,"KC","89","WR","01/30/1999"
"00-0038492","Jason Brownlee",2,"NYJ","","WR","01/30/1999"
"00-0038493","Claudin  Cherelus",1,"CAR","53","ILB","02/09/1999"
"00-0038493","Claudin Cherelus",2,"CAR","","OLB","02/09/1999"
"00-0038494","Trey Dean",2,"NYJ","","DB",NA
"00-0038495","Travis Dye",2,"NYJ","","RB",NA
"00-0038496","Xavier  Gipson",1,"NYJ","3","WR","03/08/2001"
"00-0038496","Xavier Gipson",2,"NYJ","","WR","03/08/2001"
"00-0038497","Maalik Hall",2,"NYJ","","LB","02/04/1999"
"00-0038498","E.J. Jenkins",2,"NYJ","","TE","11/03/1998"
"00-0038499","Caleb Johnson",2,"NYJ","","LB",NA
"00-0038500","Brent Laing",2,"NYJ","","G",NA
"00-0038501","Derrick Langford",2,"NYJ","","DB","08/20/1999"
"00-0038502","T.J. Luther",2,"NYJ","","WR","05/13/2000"
"00-0038503","Marquis Waters",2,"NYJ","","DB","02/13/1999"
"00-0038504","Trenton  Simpson",1,"BAL","32","ILB","06/14/2001"
"00-0038504","Trenton Simpson",2,"BAL","","ILB","06/14/2001"
"00-0038505","Tavius  Robinson",1,"BAL","95","OLB","01/03/1999"
"00-0038505","Tavius Robinson",2,"BAL","","OLB","01/03/1999"
"00-0038506","Jordon Riley",2,"NYG","","NT","05/19/1998"
"00-0038507","Grant DuBose",2,"GB","","WR","06/20/2001"
"00-0038508","Montrae Braswell",2,"SEA","","DB","12/06/1998"
"00-0038509","Jerome Carvin",2,"KC","","G","09/20/2000"
"00-0038510","Anthony Cook",2,"KC","","DB",NA
"00-0038511","Anderson Hardy",2,"KC","","T","02/03/2000"
"00-0038513","Cam  Jones",1,"NYJ","43","OLB","10/21/1999"
"00-0038513","Cam Jones",2,"KC","","ILB","10/21/1999"
"00-0038514","Truman Jones",2,"KC","","DE",NA
"00-0038516","Isaiah Moore",2,"KC","","LB",NA
"00-0038517","Isaiah Norman",2,"KC","","DB","07/14/1998"
"00-0038518","Deneric Prince",2,"KC","","RB",NA
"00-0038519","Nikko  Remigio",1,"KC","81","WR","11/04/1999"
"00-0038519","Nikko Remigio",2,"KC","","WR","11/04/1999"
"00-0038520","Ty Scott",2,"KC","","WR","03/27/1999"
"00-0038521","Reese Taylor",2,"KC","","DB","08/27/1999"
"00-0038522","Anthony Witherstone",2,"KC","","DB","11/27/1999"
"00-0038523","Kahlef Hailassie",2,"CLE","","CB","11/09/2000"
"00-0038524","D'Anthony Jones",2,"CHI","","DE",NA
"00-0038525","Josh Lugg",2,"CHI","","T",NA
"00-0038526","Bralen Trahan",2,"CHI","","DB","11/21/1998"
"00-0038527","Jaquan Amos",2,"BAL","","DB","11/04/1998"
"00-0038528","B.R. Hatcher",2,"GB","","LS",NA
"00-0038529","William Hooper",2,"GB","","DB","03/21/2000"
"00-0038530","Antonio Moultrie",2,"GB","","DT","03/24/1999"
"00-0038532","Kody Case",2,"IND","","WR",NA
"00-0038533","Matthew Vanderslice",2,"IND","","T","01/25/1999"
"00-0038534","Jamal Woods",2,"IND","","DT","06/14/1999"
"00-0038535","DJ  Johnson",1,"CAR","52","OLB","10/29/1998"
"00-0038535","D.J. Johnson",2,"CAR","52","OLB","11/07/1985"
"00-0038536","Chandler  Zavala",1,"CAR","62","G","04/02/1999"
"00-0038536","Chandler Zavala",2,"CAR","62","G","04/02/1999"
"00-0038537","J.D. DiRenzo",2,"CAR","","T",NA
"00-0038538","Mark Milton",2,"CAR","","DB",NA
"00-0038539","Bumper Pool",2,"CAR","","LB",NA
"00-0038540","Paris  Johnson Jr.",1,"ARI","70","T","07/03/2001"
"00-0038540","Paris Johnson",2,"ARI","","T","07/31/2001"
"00-0038541","Tyree  Wilson",1,"LV","9","DE","05/20/2000"
"00-0038541","Tyree Wilson",2,"LV","","DE","05/20/2000"
"00-0038542","Bijan  Robinson",1,"ATL","7","RB","01/30/2002"
"00-0038542","Bijan Robinson",2,"ATL","7","RB","01/30/2002"
"00-0038543","Jaxon  Smith-Njigba",1,"SEA","11","WR","02/14/2002"
"00-0038543","Jaxon Smith-Njigba",2,"SEA","11","WR","02/14/2002"
"00-0038544","Quentin  Johnston",1,"LAC","1","WR","09/06/2001"
"00-0038544","Quentin Johnston",2,"LAC","1","WR","09/06/2001"
"00-0038545","Mazi Smith",2,"DAL","58","DT","06/16/2001"
"00-0038546","Myles  Murphy",1,"CIN","99","DE","01/03/2002"
"00-0038546","Myles Murphy",2,"CIN","","DE","01/03/2002"
"00-0038547","Luke  Schoonmaker",1,"DAL","86","TE","09/28/1998"
"00-0038547","Luke Schoonmaker",2,"DAL","86","TE","09/28/1998"
"00-0038548","O'Cyrus  Torrence",1,"BUF","64","G","01/20/2000"
"00-0038548","O'Cyrus Torrence",2,"BUF","64","G","01/20/2000"
"00-0038549","DJ  Turner II",1,"CIN","20","CB","11/09/2000"
"00-0038549","D.J. Turner",2,"CIN","","CB","01/18/1997"
"00-0038550","Hendon Hooker",2,"DET","12","QB","01/13/1998"
"00-0038551","Kendre  Miller",1,"NO","5","RB","06/11/2002"
"00-0038551","Kendre Miller",2,"NO","25","RB","06/11/2002"
"00-0038552","Riley  Moss",1,"DEN","21","CB","03/03/2000"
"00-0038552","Riley Moss",2,"DEN","37","CB","03/03/2000"
"00-0038553","Daiyan  Henley",1,"LAC","","ILB","11/18/1999"
"00-0038553","Daiyan Henley",2,"LAC","","ILB","11/18/1999"
"00-0038554","Ji'Ayir  Brown",1,"SF","27","SS","01/25/2000"
"00-0038554","Ji'Ayir Brown",2,"SF","27","SS","01/25/2000"
"00-0038555","Tank  Bigsby",1,"JAX","4","RB","08/30/2002"
"00-0038555","Tank Bigsby",2,"JAX","4","RB","08/30/2002"
"00-0038556","DeMarvion Overshown",2,"DAL","35","LB","08/13/2000"
"00-0038557","Dorian  Williams",1,"BUF","42","OLB","06/28/2001"
"00-0038557","Dorian Williams",2,"BUF","42","MLB","06/28/2001"
"00-0038558","Darnell  Washington",1,"PIT","80","TE","08/17/2001"
"00-0038558","Darnell Washington",2,"PIT","80","TE","08/17/2001"
"00-0038559","Michael  Wilson",1,"ARI","14","WR","02/23/2000"
"00-0038559","Michael Wilson",2,"ARI","","WR","02/23/2000"
"00-0038560","Jordan  Battle",1,"CIN","27","SS","12/14/2000"
"00-0038560","Jordan Battle",2,"CIN","","SS","12/11/2000"
"00-0038561","Siaki Ika",2,"CLE","62","DT","11/07/2000"
"00-0038562","Jake  Moody",1,"SF","4","K","11/23/1999"
"00-0038562","Jake Moody",2,"SF","4","K","11/23/1999"
"00-0038563","Tre  Tucker",1,"LV","1","WR","03/08/2001"
"00-0038563","Tre Tucker",2,"LV","","WR","03/08/2001"
"00-0038564","Cameron Latu",2,"SF","81","TE",NA
"00-0038565","Mekhi  Blackmon",1,"IND","29","CB","03/18/1999"
"00-0038565","Mekhi Blackmon",2,"MIN","","CB","03/18/1999"
"00-0038566","Nick Saldiveri",2,"NO","64","G","08/14/2000"
"00-0038567","Chad  Ryland",1,"ARI","38","K","10/15/1999"
"00-0038567","Chad Ryland",2,"NE","","K","10/15/1999"
"00-0038568","Clark Phillips",2,"ATL","34","CB","12/19/2001"
"00-0038569","Sidy Sow",2,"NE","","T","06/28/1998"
"00-0038570","Ventrell  Miller",1,"JAX","51","MLB","01/15/1999"
"00-0038570","Ventrell Miller",2,"JAX","51","LB","01/15/1999"
"00-0038571","Jon  Gaines II",1,"ARI","71","G","05/24/1999"
"00-0038571","Jon Gaines",2,"ARI","","G",NA
"00-0038572","Cameron Young",2,"SEA","","NT","06/08/2000"
"00-0038573","Derius  Davis",1,"LAC","12","WR","09/11/2000"
"00-0038573","Derius Davis",2,"LAC","12","WR","09/11/2000"
"00-0038574","Isaiah  McGuire",1,"CLE","57","DE","07/27/2001"
"00-0038574","Isaiah McGuire",2,"CLE","91","DE","07/27/2001"
"00-0038575","Viliami Fehoko",2,"DAL","93","DE","11/05/1997"
"00-0038576","Charlie  Jones",1,"CIN","15","WR","10/29/1998"
"00-0038576","Charlie Jones",2,"CIN","","WR","10/29/1998"
"00-0038577","Nick Herbig",2,"PIT","51","OLB","11/21/2001"
"00-0038578","Jay  Ward",1,"MIN","24","SS","07/13/2000"
"00-0038578","Jay Ward",2,"MIN","20","FS","07/13/2000"
"00-0038579","Aidan O'Connell",2,"LV","","QB","09/01/1998"
"00-0038580","Yasir  Abdullah",1,"JAX","56","OLB","04/12/2000"
"00-0038580","Yasir Abdullah",2,"JAX","56","OLB","04/12/2000"
"00-0038581","K.J. Henry",2,"WAS","55","DE","01/27/1999"
"00-0038582","Clayton Tune",2,"ARI","","QB","03/23/1999"
"00-0038583","Dorian Thompson-Robinson",2,"CLE","17","QB","11/14/1999"
"00-0038584","Jaquelin Roy",2,"MIN","","NT","10/22/2000"
"00-0038585","Cameron  Mitchell",1,"CLE","29","CB","09/08/2001"
"00-0038585","Cameron Mitchell",2,"CLE","29","CB","09/08/2001"
"00-0038586","Atonio Mafi",2,"NE","","G","10/20/2000"
"00-0038587","Jammie Robinson",2,"CAR","22","SS","01/24/2001"
"00-0038588","Jordan Howden",2,"NO","31","SS","05/14/2000"
"00-0038589","Josh Whyle",2,"TEN","","TE","09/08/1999"
"00-0038590","Justin  Shorter",1,"LV","88","TE","04/17/2000"
"00-0038590","Justin Shorter",2,"BUF","18","WR","04/17/2000"
"00-0038591","Mike  Morris",1,"SEA","94","DE","04/22/2001"
"00-0038591","Mike Morris",2,"SEA","","DE","04/22/2001"
"00-0038592","Colby Sorsdal",2,"DET","75","G","03/01/2000"
"00-0038593","Olu  Oluwatimi",1,"SEA","55","C","08/05/1999"
"00-0038593","Olusegun Oluwatimi",2,"SEA","","C","08/05/1999"
"00-0038594","Darrell  Luter Jr.",1,"SF","28","CB","04/24/2000"
"00-0038594","Darrell Luter",2,"SF","","DB","04/24/2000"
"00-0038595","Jordan McFadden",2,"LAC","71","G","11/01/2000"
"00-0038596","Antonio  Johnson",1,"JAX","26","SS","10/29/2001"
"00-0038596","Antonio Johnson",2,"JAX","26","FS","12/08/1984"
"00-0038597","Chase  Brown",1,"CIN","30","RB","03/21/2000"
"00-0038597","Chase Brown",2,"CIN","","RB","03/21/2000"
"00-0038598","Jaren Hall",2,"MIN","","QB","03/24/1998"
"00-0038599","Henry  To'oTo'o",1,"HOU","39","OLB","01/05/2001"
"00-0038599","Henry To'oTo'o",2,"HOU","","ILB","01/05/2001"
"00-0038600","Owen  Pappoe",1,"ARI","44","ILB","09/29/2000"
"00-0038600","Owen Pappoe",2,"ARI","","ILB","09/29/2000"
"00-0038601","Asim  Richards",1,"NO","72","T","10/02/2000"
"00-0038601","Asim Richards",2,"DAL","76","G","10/02/2000"
"00-0038602","Chris  Smith II",1,"LV","29","FS","05/01/2000"
"00-0038602","Christopher Smith",2,"LV","","SS","05/01/2000"
"00-0038603","Robert Beal",2,"SF","","DE",NA
"00-0038604","Eric Scott",2,"DAL","37","CB","08/07/1999"
"00-0038605","JL  Skinner",1,"DEN","34","SS","04/16/2001"
"00-0038605","J.L. Skinner",2,"DEN","46","SS","04/16/2001"
"00-0038606","Parker  Washington",1,"JAX","11","WR","03/21/2002"
"00-0038606","Parker Washington",2,"JAX","11","WR","03/21/2002"
"00-0038607","Jaelyn Duncan",2,"TEN","","T","07/08/2000"
"00-0038608","Kayshon  Boutte",1,"NE","9","WR","05/07/2002"
"00-0038608","Kayshon Boutte",2,"NE","","WR","05/07/2002"
"00-0038609","Luke  Wypler",1,"CLE","56","C","05/03/2001"
"00-0038609","Luke Wypler",2,"CLE","56","C","05/03/2001"
"00-0038610","Bryce  Baringer",1,"NE","17","P","04/26/1999"
"00-0038610","Bryce Baringer",2,"NE","","P","04/26/1999"
"00-0038611","Chris  Rodriguez Jr.",1,"WAS","36","RB","09/26/1999"
"00-0038611","Chris Rodriguez",2,"WAS","23","RB","09/26/2000"
"00-0038612","A.T. Perry",2,"NO","17","WR","10/26/1999"
"00-0038613","Jerrick Reed",2,"SEA","","SS","08/07/2000"
"00-0038614","Scott  Matlock",1,"LAC","44","FB","06/28/2000"
"00-0038614","Scott Matlock",2,"LAC","99","NT","06/28/2000"
"00-0038615","Jarrett  Patterson",1,"HOU","54","C","09/01/1999"
"00-0038615","Jarrett Patterson",2,"HOU","","G","09/01/1999"
"00-0038616","Christian  Braswell",1,"JAX","21","CB","09/27/1999"
"00-0038616","Christian Braswell",2,"JAX","36","CB","09/27/1999"
"00-0038617","Amari Burney",2,"LV","","OLB","06/19/2000"
"00-0038618","Xavier  Hutchinson",1,"HOU","19","WR","06/01/2000"
"00-0038618","Xavier Hutchinson",2,"HOU","","WR","06/01/2000"
"00-0038619","Andrei  Iosivas",1,"CIN","80","WR","10/15/1999"
"00-0038619","Andrei Iosivas",2,"CIN","","WR","10/15/1999"
"00-0038620","Erick Hallett",2,"JAX","40","DB","04/24/2000"
"00-0038621","DeMario  Douglas",1,"NE","3","WR","12/08/2000"
"00-0038621","Demario Douglas",2,"NE","","WR","12/08/2000"
"00-0038622","Deuce Vaughn",2,"DAL","42","RB","11/02/2001"
"00-0038623","Dante  Stills",1,"ARI","55","DT","12/14/1999"
"00-0038623","Dante Stills",2,"ARI","","DE","12/14/1999"
"00-0038624","Ameer Speed",2,"NE","","SS","10/13/2000"
"00-0038625","Dee  Winters",1,"SF","53","OLB","10/17/2000"
"00-0038625","Dee Winters",2,"SF","53","ILB","10/17/2000"
"00-0038626","Brad  Robbins",1,"BUF","40","P","10/06/1998"
"00-0038626","Brad Robbins",2,"CIN","","P","10/06/1998"
"00-0038627","Antoine Green",2,"DET","80","WR","11/15/1999"
"00-0038628","DeMarcco Hellams",2,"ATL","37","SS","06/05/2000"
"00-0038629","Jovaughn  Gwyn",1,"ATL","52","G","03/18/1999"
"00-0038629","Jovaughn Gwyn",2,"ATL","56","G","03/18/1999"
"00-0038630","Cooper Hodges",2,"JAX","75","G","07/13/2000"
"00-0038631","Raymond Vohasek",2,"JAX","93","NT","03/08/1999"
"00-0038632","Colton Dowell",2,"TEN","","WR","04/19/1999"
"00-0038633","Nick Broeker",2,"HOU","67","G","10/07/2000"
"00-0038634","Nesta Jade Silvera",2,"LV","","DT","01/23/2000"
"00-0038635","Andre Jones",2,"WAS","48","DE","10/25/1998"
"00-0038636","Kenny McIntosh",2,"SEA","","RB",NA
"00-0038637","Max Duggan",2,"LAC","8","QB",NA
"00-0038638","Derek Parish",2,"JAX","43","RB",NA
"00-0038639","Cory Trice",2,"PIT","27","DB","05/30/2000"
"00-0038640","Jalen Brooks",2,"DAL","83","WR","05/07/2000"
"00-0038641","Isaiah Bolden",2,"NE","","DB",NA
"00-0038642","D.J.  Ivey",1,"CIN","38","CB","02/25/2000"
"00-0038642","D.J. Ivey",2,"CIN","","CB","02/25/2000"
"00-0038643","Brayden Willis",2,"SF","9","TE","11/11/1999"
"00-0038644","Brandon Hill",2,"HOU","","DB","09/06/2000"
"00-0038645","Spencer  Anderson",1,"PIT","74","T","06/07/2000"
"00-0038645","Spencer Anderson",2,"PIT","74","T","06/07/2000"
"00-0038646","Alex  Austin",1,"NE","28","CB","05/22/2001"
"00-0038646","Alex Austin",2,"HOU","29","CB","05/22/2001"
"00-0038647","Ronnie Bell",2,"SF","10","WR","01/28/2000"
"00-0038648","Jalen Graham",2,"SF","50","ILB","01/11/2001"
"00-0038649","Alex  Forsyth",1,"DEN","54","C","02/13/1999"
"00-0038649","Alex Forsyth",2,"DEN","76","C","02/13/1999"
"00-0038650","Brad Cecil",2,"DET","","C","12/29/1999"
"00-0038651","Chase Cota",2,"DET","","WR",NA
"00-0038653","Cory  Durden",1,"NE","94","DT","01/26/1999"
"00-0038653","Cory Durden",2,"DET","","DT",NA
"00-0038654","Connor Galvin",2,"DET","","T",NA
"00-0038655","Steven Gilmore",2,"DET","","CB","09/17/1999"
"00-0038656","Mohamed Ibrahim",2,"DET","","RB",NA
"00-0038657","Brandon Joseph",2,"DET","","DB","02/05/2001"
"00-0038658","Adrian Martinez",2,"DET","","QB","01/07/2020"
"00-0038659","Zach Morton",2,"DET","","DE","01/13/1999"
"00-0038660","Trevor Nowaske",2,"DET","","LB",NA
"00-0038661","Chris Smith",2,"DET","","DT",NA
"00-0038662","Ryan Swoboda",2,"DET","","T",NA
"00-0038663","Starling Thomas",2,"ARI","","CB","01/25/2000"
"00-0038666","D.J. Coleman",2,"JAX","","DE","09/22/1998"
"00-0038667","Elijah Cooks",2,"JAX","","WR","10/13/1998"
"00-0038668","Kaleb Hayes",2,"JAX","","DB",NA
"00-0038669","Dequan Jackson",2,"JAX","","LB","10/07/1999"
"00-0038670","Samuel Jackson",2,"JAX","","T",NA
"00-0038671","Jaray Jenkins",2,"JAX","","WR",NA
"00-0038672","Oliver Martin",2,"JAX","","WR","11/03/1998"
"00-0038674","Divaad Wilson",2,"JAX","","DB",NA
"00-0038675","D.J. Dale",2,"BUF","61","DT",NA
"00-0038676","Richard Gouraige",2,"BUF","75","T",NA
"00-0038678","Jordan Mims",2,"BUF","35","RB",NA
"00-0038679","Tyrell  Shavers",1,"BUF","14","WR","08/18/1999"
"00-0038679","Tyrell Shavers",2,"BUF","80","WR","08/18/1999"
"00-0038680","Bryan Thompson",2,"BUF","89","WR","04/07/1999"
"00-0038681","Jalen Wayne",2,"BUF","87","WR","05/13/1999"
"00-0038682","Mitchell Agude",2,"MIA","50","LB",NA
"00-0038683","James Blackman",2,"MIA","16","QB",NA
"00-0038684","Ethan Bonner",2,"MIA","38","DB",NA
"00-0038685","Chris  Brooks",1,"GB","30","RB","01/11/2000"
"00-0038685","Christopher Brooks",2,"MIA","33","RB","01/11/2000"
"00-0038686","Randy Charlton",2,"MIA","90","DE","10/07/1999"
"00-0038687","Chris Coleman",2,"MIA","83","WR",NA
"00-0038688","Daewood Davis",2,"MIA","87","WR",NA
"00-0038691","Aubrey Miller",2,"MIA","52","LB",NA
"00-0038692","Anthony Montalvo",2,"MIA","93","DT",NA
"00-0038693","Garrett Nelson",2,"MIA","56","DE","03/01/2000"
"00-0038694","Brandon Pili",2,"MIA","96","NT","04/02/1999"
"00-0038696","Keidron Smith",2,"MIA","36","DB","11/01/1999"
"00-0038697","James Tunstall",2,"MIA","75","T",NA
"00-0038698","Michael Turk",2,"MIA","49","P","03/14/1998"
"00-0038699","Alama Uluave",2,"MIA","62","C","06/23/1999"
"00-0038701","Bennett Williams",2,"MIA","35","DB",NA
"00-0038702","Daniel Arias",2,"ARI","","WR","09/02/1998"
"00-0038703","Kendall Brooks",2,"ARI","","DB","03/03/2000"
"00-0038705","Emari  Demercado",1,"ARI","31","RB","01/20/1999"
"00-0038705","Emari Demercado",2,"ARI","","RB","01/20/1999"
"00-0038706","Joel Honigford",2,"ARI","","TE","04/27/1998"
"00-0038708","Jacob Slade",2,"ARI","","DT","02/23/2000"
"00-0038709","Kyle Soelle",2,"ARI","","LB","01/25/1999"
"00-0038710","Blake  Whiteheart",1,"CLE","86","TE","03/22/2000"
"00-0038710","Blake Whiteheart",2,"ARI","","TE","03/22/2000"
"00-0038711","Mohamoud  Diabate",1,"CLE","43","OLB","05/18/2001"
"00-0038711","Mohamoud Diabate",2,"CLE","43","MLB","05/18/2001"
"00-0038712","Caleb Biggers",2,"CLE","39","DB","11/02/1999"
"00-0038713","Thomas Greaney",2,"CLE","","TE",NA
"00-0038714","Hassan Hall",2,"CLE","30","RB","08/28/2000"
"00-0038715","Ronnie  Hickman Jr.",1,"CLE","33","FS","10/11/2001"
"00-0038715","Ronnie Hickman",2,"CLE","33","SS","10/11/2001"
"00-0038716","Jeremiah Martin",2,"CLE","69","DE",NA
"00-0038717","Tanner McCalister",2,"CLE","48","DB","01/27/2000"
"00-0038718","Lonnie Phelps",2,"CLE","63","DE",NA
"00-0038719","Charlie Thomas",2,"CLE","35","LB",NA
"00-0038720","Julian  Hill",1,"MIA","89","TE","07/09/2000"
"00-0038720","Julian Hill",2,"MIA","89","TE","07/09/2000"
"00-0038721","Tyler Beach",2,"HOU","","T",NA
"00-0038722","Dylan Deatherage",2,"HOU","","G","01/16/1999"
"00-0038724","Ali Gaye",2,"HOU","","DE",NA
"00-0038726","Jesse Matthews",2,"HOU","","WR","08/12/1999"
"00-0038727","Xazavian Valladay",2,"HOU","","RB","07/03/1998"
"00-0038728","Jared Wayne",2,"HOU","","WR","10/07/2000"
"00-0038729","Kilian Zierer",2,"HOU","","T",NA
"00-0038730","Jose Barbon",2,"DAL","","WR","04/16/2000"
"00-0038731","TJ  Bass",1,"DAL","66","G","03/31/1999"
"00-0038731","T.J. Bass",2,"DAL","","G","03/31/1999"
"00-0038732","Earl Bostick",2,"DAL","","T",NA
"00-0038733","Myles Brooks",2,"DAL","","DB",NA
"00-0038734","David Durden",2,"DAL","","WR","12/26/1998"
"00-0038735","Princeton Fant",2,"DAL","","TE","03/11/1999"
"00-0038736","Durrell Johnson",2,"DAL","","DE","05/15/2021"
"00-0038737","Isaiah Land",2,"IND","","OLB","02/05/2000"
"00-0038738","Hunter  Luepke",1,"DAL","40","FB","02/28/2000"
"00-0038738","Hunter Luepke",2,"DAL","","RB","02/28/2000"
"00-0038739","D'Angelo Mandell",2,"DAL","","DB","12/27/1998"
"00-0038740","Jalen Moreno-Cropper",2,"DAL","","WR",NA
"00-0038741","John Stephens",2,"DAL","","WR","09/23/1999"
"00-0038742","Tyrus Wheat",2,"DAL","","LB","12/08/1999"
"00-0038743","Jordan Byrd",2,"PIT","","RB","04/07/2000"
"00-0038744","Tanner Morgan",2,"PIT","","QB",NA
"00-0038745","James Nyamwaya",2,"PIT","","DT",NA
"00-0038746","David Perales",2,"PIT","","DE","04/09/1999"
"00-0038747","Monte Pottebaum",2,"PIT","","LB","01/07/2000"
"00-0038748","B.T. Potter",2,"PIT","","K",NA
"00-0038749","Holton Ahlers",2,"SEA","","QB","11/10/1999"
"00-0038750","M.J. Anderson",2,"SEA","","DE","01/15/2001"
"00-0038752","Jake Bobo",2,"SEA","","WR","08/04/1998"
"00-0038753","Lance Boykin",2,"SEA","","DB",NA
"00-0038754","Cam Bright",2,"SEA","","LB",NA
"00-0038755","Arquon Bush",2,"SEA","","DB",NA
"00-0038758","Noah Gindorff",2,"SEA","","TE",NA
"00-0038759","John Hall",2,"SEA","","WR","12/07/1997"
"00-0038760","Griffin Hebert",2,"SEA","","TE","04/02/1999"
"00-0038762","Matt Landers",2,"SEA","","WR",NA
"00-0038763","Tyjon Lindsey",2,"SEA","","WR",NA
"00-0038764","Patrick O'Connell",2,"SEA","","LB",NA
"00-0038765","Ty  Okada",1,"SEA","39","FS","06/04/1999"
"00-0038765","Ty Okada",2,"SEA","","DB","06/04/1999"
"00-0038766","Mo Osling",2,"SEA","","DB",NA
"00-0038767","Kendall Randolph",2,"SEA","","T",NA
"00-0038769","Chris  Stoll",1,"SEA","41","LS","08/03/1998"
"00-0038769","Chris Stoll",2,"SEA","","LS","08/03/1998"
"00-0038770","Jonathan Sutherland",2,"SEA","","LB",NA
"00-0038771","Jacob Sykes",2,"SEA","","DT",NA
"00-0038773","Christian Young",2,"SEA","","DB",NA
"00-0038775","Nash Jensen",2,"CAR","","G","05/07/1999"
"00-0038776","Ricky  Lee",1,"JAX","66","T","11/16/1999"
"00-0038776","Ricky Lee",2,"CAR","","T","11/16/1999"
"00-0038777","Camerun Peoples",2,"CAR","","RB","09/14/1999"
"00-0038778","Jalen  Redmond",1,"MIN","61","DE","03/12/1999"
"00-0038778","Jalen Redmond",2,"CAR","","DE",NA
"00-0038779","Colby Richardson",2,"CAR","","DB","03/22/1998"
